|C190|000|5101|7.00|800.00|800.00|56.00|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|2772.00|2772.00|194.04|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|1333.20|1333.20|93.32|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|1329.30|1329.30|239.27|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|2251.80|2251.80|405.31|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|2520.00|2520.00|453.60|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|2610.00|2610.00|469.80|0.00|0.00|0.00|0.00||
|C190|000|6101|12.00|831.10|831.10|99.73|0.00|0.00|0.00|0.00||
|C190|000|6101|12.00|600.00|600.00|72.00|0.00|0.00|0.00|0.00||
|C190|000|6101|12.00|996.61|996.61|119.59|0.00|0.00|0.00|0.00||
|C190|000|6101|12.00|2770.20|2770.20|332.43|0.00|0.00|0.00|0.00||
|C190|000|6101|12.00|3486.51|3486.51|418.38|0.00|0.00|0.00|0.00||
|C190|000|6101|12.00|730.35|730.35|87.64|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|823.20|207.41|37.34|0.00|0.00|615.79|0.00||
|C190|040|5902|0.00|1264.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|302.18|302.18|21.16|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|3686.40|3686.40|663.55|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|792.00|792.00|142.56|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|474.12|106.34|19.14|0.00|0.00|367.78|0.00||
|C190|040|5902|0.00|396.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|6101|12.00|531.10|531.10|63.73|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|1215.00|1215.00|218.70|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|3450.00|3450.00|621.00|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|400.00|400.00|72.00|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|1280.00|1280.00|230.40|0.00|0.00|0.00|0.00||
